OA Code,Ward Name,LA Name,Region Name,QS605EW0017,QS605EW0001 (base),OA Percentage
E00167242,Bethnal Green North,Tower Hamlets,London,9,115,7.8300,
E00167140,Blackwall and Cubitt Town,Tower Hamlets,London,7,144,4.8600,
E00167104,Shadwell,Tower Hamlets,London,3,179,1.6800,
E00021201,Bethnal Green South,Tower Hamlets,London,14,136,10.2900,
E00021143,Bethnal Green North,Tower Hamlets,London,11,145,7.5900,
E00021734,Whitechapel,Tower Hamlets,London,31,191,16.2300,
E00021610,St Katharine's and Wapping,Tower Hamlets,London,12,179,6.7000,
E00021665,Shadwell,Tower Hamlets,London,21,126,16.6700,
E00021602,St Katharine's and Wapping,Tower Hamlets,London,12,235,5.1100,
E00021353,Bromley-by-Bow,Tower Hamlets,London,20,95,21.0500,
E00021326,Bow West,Tower Hamlets,London,24,156,15.3800,
E00167233,Limehouse,Tower Hamlets,London,9,118,7.6300,
E00021742,Whitechapel,Tower Hamlets,London,32,252,12.7000,
E00167154,Limehouse,Tower Hamlets,London,8,166,4.8200,
E00021245,Blackwall and Cubitt Town,Tower Hamlets,London,11,94,11.7000,
E00167115,Millwall,Tower Hamlets,London,21,407,5.1600,
E00021152,Bethnal Green North,Tower Hamlets,London,11,131,8.4000,
E00021486,Mile End East,Tower Hamlets,London,24,143,16.7800,
E00167148,Blackwall and Cubitt Town,Tower Hamlets,London,7,157,4.4600,
E00021729,Weavers,Tower Hamlets,London,14,82,17.0700,
E00167249,Millwall,Tower Hamlets,London,6,251,2.3900,
E00021288,Bow East,Tower Hamlets,London,4,203,1.9700,
E00021696,Weavers,Tower Hamlets,London,20,252,7.9400,
E00021209,Bethnal Green South,Tower Hamlets,London,14,96,14.5800,
E00021616,St Katharine's and Wapping,Tower Hamlets,London,20,148,13.5100,
E00167097,Whitechapel,Tower Hamlets,London,7,163,4.2900,
E00021697,Weavers,Tower Hamlets,London,18,149,12.0800,
E00021239,Blackwall and Cubitt Town,Tower Hamlets,London,6,209,2.8700,
E00021547,Millwall,Tower Hamlets,London,11,121,9.0900,
E00167094,Whitechapel,Tower Hamlets,London,17,200,8.5000,
E00021538,Millwall,Tower Hamlets,London,24,505,4.7500,
E00021762,Whitechapel,Tower Hamlets,London,23,140,16.4300,
E00021652,Shadwell,Tower Hamlets,London,2,204,0.9800,
E00167133,Millwall,Tower Hamlets,London,7,92,7.6100,
E00167165,Millwall,Tower Hamlets,London,7,202,3.4700,
E00021179,Bethnal Green South,Tower Hamlets,London,30,186,16.1300,
E00021433,Limehouse,Tower Hamlets,London,40,304,13.1600,
E00021421,Limehouse,Tower Hamlets,London,32,174,18.3900,
E00021289,Bow East,Tower Hamlets,London,21,103,20.3900,
E00021257,Blackwall and Cubitt Town,Tower Hamlets,London,11,153,7.1900,
E00021202,Bethnal Green South,Tower Hamlets,London,13,85,15.2900,
E00021208,Bethnal Green South,Tower Hamlets,London,13,100,13.0000,
E00021763,Whitechapel,Tower Hamlets,London,19,156,12.1800,
E00021617,St Katharine's and Wapping,Tower Hamlets,London,3,152,1.9700,
E00167195,Bow East,Tower Hamlets,London,6,127,4.7200,
E00021334,Bromley-by-Bow,Tower Hamlets,London,20,153,13.0700,
E00021349,Bromley-by-Bow,Tower Hamlets,London,19,144,13.1900,
E00021741,Whitechapel,Tower Hamlets,London,8,196,4.0800,
E00167238,St Dunstan's and Stepney Green,Tower Hamlets,London,9,129,6.9800,
E00167171,Bethnal Green South,Tower Hamlets,London,26,78,33.3300,
E00167188,Bow East,Tower Hamlets,London,17,249,6.8300,
E00021262,Bow East,Tower Hamlets,London,16,111,14.4100,
E00021420,Limehouse,Tower Hamlets,London,8,144,5.5600,
E00021351,Bromley-by-Bow,Tower Hamlets,London,31,131,23.6600,
E00167136,East India and Lansbury,Tower Hamlets,London,13,70,18.5700,
E00167205,Mile End and Globe Town,Tower Hamlets,London,12,107,11.2100,
E00021355,Bromley-by-Bow,Tower Hamlets,London,12,174,6.9000,
E00021595,St Katharine's and Wapping,Tower Hamlets,London,14,154,9.0900,
E00021635,St Katharine's and Wapping,Tower Hamlets,London,3,172,1.7400,
E00021504,Mile End East,Tower Hamlets,London,22,150,14.6700,
E00021585,St Dunstan's and Stepney Green,Tower Hamlets,London,22,180,12.2200,
E00167084,Bromley-by-Bow,Tower Hamlets,London,11,153,7.1900,
E00021441,Mile End and Globe Town,Tower Hamlets,London,11,185,5.9500,
E00021562,St Dunstan's and Stepney Green,Tower Hamlets,London,14,185,7.5700,
E00021174,Bethnal Green North,Tower Hamlets,London,6,199,3.0200,
E00021305,Bow West,Tower Hamlets,London,7,158,4.4300,
E00021677,Spitalfields and Banglatown,Tower Hamlets,London,13,147,8.8400,
E00167224,Shadwell,Tower Hamlets,London,14,117,11.9700,
E00021688,Spitalfields and Banglatown,Tower Hamlets,London,13,183,7.1000,
E00021384,East India and Lansbury,Tower Hamlets,London,8,171,4.6800,
E00021147,Bethnal Green North,Tower Hamlets,London,5,104,4.8100,
E00021752,Whitechapel,Tower Hamlets,London,19,149,12.7500,
E00167162,Millwall,Tower Hamlets,London,10,255,3.9200,
E00021275,Bow East,Tower Hamlets,London,14,96,14.5800,
E00167157,Millwall,Tower Hamlets,London,2,272,0.7400,
E00021702,Weavers,Tower Hamlets,London,13,115,11.3000,
E00021432,Limehouse,Tower Hamlets,London,21,121,17.3600,
E00021516,Millwall,Tower Hamlets,London,12,151,7.9500,
E00021670,Shadwell,Tower Hamlets,London,19,117,16.2400,
E00021197,Bethnal Green South,Tower Hamlets,London,14,245,5.7100,
E00021331,Bromley-by-Bow,Tower Hamlets,London,12,101,11.8800,
E00167202,Bow East,Tower Hamlets,London,12,67,17.9100,
E00021347,Bromley-by-Bow,Tower Hamlets,London,18,133,13.5300,
E00167141,Blackwall and Cubitt Town,Tower Hamlets,London,17,250,6.8000,
E00021740,Whitechapel,Tower Hamlets,London,23,169,13.6100,
E00021627,St Katharine's and Wapping,Tower Hamlets,London,10,286,3.5000,
E00021597,St Katharine's and Wapping,Tower Hamlets,London,28,169,16.5700,
E00021693,Spitalfields and Banglatown,Tower Hamlets,London,23,258,8.9100,
E00021528,Millwall,Tower Hamlets,London,12,115,10.4300,
E00167124,Blackwall and Cubitt Town,Tower Hamlets,London,13,178,7.3000,
E00021224,Blackwall and Cubitt Town,Tower Hamlets,London,15,217,6.9100,
E00021618,St Katharine's and Wapping,Tower Hamlets,London,19,84,22.6200,
E00167240,St Dunstan's and Stepney Green,Tower Hamlets,London,19,124,15.3200,
E00021554,Millwall,Tower Hamlets,London,11,162,6.7900,
E00167239,St Dunstan's and Stepney Green,Tower Hamlets,London,11,70,15.7100,
E00021766,Whitechapel,Tower Hamlets,London,14,158,8.8600,
E00021659,Shadwell,Tower Hamlets,London,15,135,11.1100,
E00021592,St Dunstan's and Stepney Green,Tower Hamlets,London,12,131,9.1600,
E00021726,Weavers,Tower Hamlets,London,9,92,9.7800,
E00021524,Millwall,Tower Hamlets,London,42,257,16.3400,
E00021552,Millwall,Tower Hamlets,London,10,98,10.2000,
E00021302,Bow West,Tower Hamlets,London,35,231,15.1500,
E00167095,Spitalfields and Banglatown,Tower Hamlets,London,21,133,15.7900,
E00021383,East India and Lansbury,Tower Hamlets,London,16,150,10.6700,
E00021372,East India and Lansbury,Tower Hamlets,London,30,161,18.6300,
E00021672,Spitalfields and Banglatown,Tower Hamlets,London,19,190,10.0000,
E00021643,Shadwell,Tower Hamlets,London,11,97,11.3400,
E00021639,Shadwell,Tower Hamlets,London,16,103,15.5300,
E00021543,Millwall,Tower Hamlets,London,4,211,1.9000,
E00021191,Bethnal Green South,Tower Hamlets,London,26,163,15.9500,
E00021393,East India and Lansbury,Tower Hamlets,London,21,132,15.9100,
E00167155,Limehouse,Tower Hamlets,London,15,224,6.7000,
E00021531,Millwall,Tower Hamlets,London,32,208,15.3800,
E00021194,Bethnal Green South,Tower Hamlets,London,34,197,17.2600,
E00167213,Bromley-by-Bow,Tower Hamlets,London,20,107,18.6900,
E00021669,Shadwell,Tower Hamlets,London,23,125,18.4000,
E00021153,Bethnal Green North,Tower Hamlets,London,25,269,9.2900,
E00167102,Whitechapel,Tower Hamlets,London,14,156,8.9700,
E00167215,Bromley-by-Bow,Tower Hamlets,London,26,180,14.4400,
E00021429,Limehouse,Tower Hamlets,London,7,72,9.7200,
E00021743,Whitechapel,Tower Hamlets,London,25,136,18.3800,
E00021223,Blackwall and Cubitt Town,Tower Hamlets,London,19,291,6.5300,
E00021258,Blackwall and Cubitt Town,Tower Hamlets,London,20,126,15.8700,
E00021325,Bow West,Tower Hamlets,London,9,180,5.0000,
E00021182,Bethnal Green South,Tower Hamlets,London,13,239,5.4400,
E00021718,Weavers,Tower Hamlets,London,15,230,6.5200,
E00167153,Blackwall and Cubitt Town,Tower Hamlets,London,8,115,6.9600,
E00021261,Bow East,Tower Hamlets,London,8,124,6.4500,
E00167135,Millwall,Tower Hamlets,London,1,196,0.5100,
E00021564,St Dunstan's and Stepney Green,Tower Hamlets,London,24,118,20.3400,
E00167169,Spitalfields and Banglatown,Tower Hamlets,London,15,139,10.7900,
E00021278,Bow East,Tower Hamlets,London,13,67,19.4000,
E00167096,Whitechapel,Tower Hamlets,London,10,105,9.5200,
E00021312,Bow West,Tower Hamlets,London,6,156,3.8500,
E00021500,Mile End East,Tower Hamlets,London,10,188,5.3200,
E00021246,Blackwall and Cubitt Town,Tower Hamlets,London,24,218,11.0100,
E00021259,Blackwall and Cubitt Town,Tower Hamlets,London,26,163,15.9500,
E00167081,Blackwall and Cubitt Town,Tower Hamlets,London,13,183,7.1000,
E00167236,Shadwell,Tower Hamlets,London,7,148,4.7300,
E00167197,Bow East,Tower Hamlets,London,10,119,8.4000,
E00021699,Weavers,Tower Hamlets,London,13,174,7.4700,
E00021352,Bromley-by-Bow,Tower Hamlets,London,11,131,8.4000,
E00021339,Bromley-by-Bow,Tower Hamlets,London,12,165,7.2700,
E00021212,Bethnal Green South,Tower Hamlets,London,14,92,15.2200,
E00021529,Millwall,Tower Hamlets,London,7,73,9.5900,
E00021574,St Dunstan's and Stepney Green,Tower Hamlets,London,29,118,24.5800,
E00021154,Bethnal Green North,Tower Hamlets,London,9,125,7.2000,
E00021424,Limehouse,Tower Hamlets,London,7,170,4.1200,
E00167261,St Dunstan's and Stepney Green,Tower Hamlets,London,20,205,9.7600,
E00021706,Weavers,Tower Hamlets,London,12,135,8.8900,
E00167262,Blackwall and Cubitt Town,Tower Hamlets,London,3,63,4.7600,
E00167221,Shadwell,Tower Hamlets,London,6,171,3.5100,
E00021247,Blackwall and Cubitt Town,Tower Hamlets,London,22,128,17.1900,
E00021705,Weavers,Tower Hamlets,London,15,205,7.3200,
E00167138,Blackwall and Cubitt Town,Tower Hamlets,London,3,139,2.1600,
E00167172,Bethnal Green North,Tower Hamlets,London,7,151,4.6400,
E00021371,East India and Lansbury,Tower Hamlets,London,5,45,11.1100,
E00167173,Bethnal Green South,Tower Hamlets,London,26,147,17.6900,
E00167259,St Dunstan's and Stepney Green,Tower Hamlets,London,11,69,15.9400,
E00021190,Bethnal Green South,Tower Hamlets,London,32,257,12.4500,
E00021451,Mile End and Globe Town,Tower Hamlets,London,31,146,21.2300,
E00021149,Bethnal Green North,Tower Hamlets,London,18,116,15.5200,
E00167192,Bow East,Tower Hamlets,London,8,157,5.1000,
E00021249,Blackwall and Cubitt Town,Tower Hamlets,London,15,122,12.3000,
E00167085,Limehouse,Tower Hamlets,London,13,132,9.8500,
E00021508,Mile End East,Tower Hamlets,London,26,168,15.4800,
E00021745,Whitechapel,Tower Hamlets,London,18,89,20.2200,
E00021629,St Katharine's and Wapping,Tower Hamlets,London,6,181,3.3100,
E00021650,Shadwell,Tower Hamlets,London,9,157,5.7300,
E00021243,Blackwall and Cubitt Town,Tower Hamlets,London,13,148,8.7800,
E00021458,Mile End and Globe Town,Tower Hamlets,London,15,210,7.1400,
E00021181,Bethnal Green South,Tower Hamlets,London,14,133,10.5300,
E00167243,Bethnal Green North,Tower Hamlets,London,12,230,5.2200,
E00021156,Bethnal Green North,Tower Hamlets,London,14,102,13.7300,
E00021619,St Katharine's and Wapping,Tower Hamlets,London,30,175,17.1400,
E00021653,Shadwell,Tower Hamlets,London,50,190,26.3200,
E00021452,Mile End and Globe Town,Tower Hamlets,London,12,111,10.8100,
E00167150,Blackwall and Cubitt Town,Tower Hamlets,London,13,276,4.7100,
E00021710,Weavers,Tower Hamlets,London,22,130,16.9200,
E00167185,Bow East,Tower Hamlets,London,11,88,12.5000,
E00021698,Weavers,Tower Hamlets,London,7,204,3.4300,
E00167222,Shadwell,Tower Hamlets,London,18,108,16.6700,
E00021656,Shadwell,Tower Hamlets,London,23,159,14.4700,
E00021557,Millwall,Tower Hamlets,London,14,243,5.7600,
E00021606,St Katharine's and Wapping,Tower Hamlets,London,5,198,2.5300,
E00021434,Limehouse,Tower Hamlets,London,24,159,15.0900,
E00167120,Blackwall and Cubitt Town,Tower Hamlets,London,14,176,7.9500,
E00021240,Blackwall and Cubitt Town,Tower Hamlets,London,9,245,3.6700,
E00021719,Weavers,Tower Hamlets,London,4,72,5.5600,
E00021624,St Katharine's and Wapping,Tower Hamlets,London,7,226,3.1000,
E00021236,Blackwall and Cubitt Town,Tower Hamlets,London,25,155,16.1300,
E00021225,Blackwall and Cubitt Town,Tower Hamlets,London,8,138,5.8000,
E00021359,Bromley-by-Bow,Tower Hamlets,London,15,131,11.4500,
E00167156,Limehouse,Tower Hamlets,London,13,111,11.7100,
E00021469,Mile End and Globe Town,Tower Hamlets,London,24,161,14.9100,
E00167211,Bromley-by-Bow,Tower Hamlets,London,34,147,23.1300,
E00021453,Mile End and Globe Town,Tower Hamlets,London,12,153,7.8400,
E00167134,Millwall,Tower Hamlets,London,5,180,2.7800,
E00021590,St Dunstan's and Stepney Green,Tower Hamlets,London,17,115,14.7800,
E00021511,Millwall,Tower Hamlets,London,3,142,2.1100,
E00021361,Bromley-by-Bow,Tower Hamlets,London,10,109,9.1700,
E00021167,Bethnal Green North,Tower Hamlets,London,23,154,14.9400,
E00021701,Weavers,Tower Hamlets,London,18,277,6.5000,
E00021277,Bow East,Tower Hamlets,London,6,93,6.4500,
E00021159,Bethnal Green North,Tower Hamlets,London,22,249,8.8400,
E00021391,East India and Lansbury,Tower Hamlets,London,27,132,20.4500,
E00021310,Bow West,Tower Hamlets,London,16,108,14.8100,
E00021674,Spitalfields and Banglatown,Tower Hamlets,London,19,217,8.7600,
E00021744,Whitechapel,Tower Hamlets,London,15,368,4.0800,
E00021216,Bethnal Green South,Tower Hamlets,London,20,128,15.6300,
E00021297,Bow West,Tower Hamlets,London,5,220,2.2700,
E00021253,Blackwall and Cubitt Town,Tower Hamlets,London,9,123,7.3200,
E00021419,Limehouse,Tower Hamlets,London,25,122,20.4900,
E00021498,Mile End East,Tower Hamlets,London,27,117,23.0800,
E00167210,Mile End and Globe Town,Tower Hamlets,London,1,106,0.9400,
E00021560,St Dunstan's and Stepney Green,Tower Hamlets,London,11,176,6.2500,
E00167241,St Dunstan's and Stepney Green,Tower Hamlets,London,33,111,29.7300,
E00021490,Mile End East,Tower Hamlets,London,16,82,19.5100,
E00021411,Limehouse,Tower Hamlets,London,19,179,10.6100,
E00021413,Limehouse,Tower Hamlets,London,23,141,16.3100,
E00167152,Millwall,Tower Hamlets,London,2,121,1.6500,
E00021141,Bethnal Green North,Tower Hamlets,London,7,88,7.9500,
E00021394,East India and Lansbury,Tower Hamlets,London,25,108,23.1500,
E00021492,Mile End East,Tower Hamlets,London,37,120,30.8300,
E00167175,St Katharine's and Wapping,Tower Hamlets,London,2,142,1.4100,
E00021311,Bow West,Tower Hamlets,London,18,131,13.7400,
E00021315,Bow West,Tower Hamlets,London,2,35,5.7100,
E00021292,Bow East,Tower Hamlets,London,18,105,17.1400,
E00021593,St Dunstan's and Stepney Green,Tower Hamlets,London,8,73,10.9600,
E00021184,Bethnal Green South,Tower Hamlets,London,5,96,5.2100,
E00021213,Bethnal Green South,Tower Hamlets,London,17,140,12.1400,
E00021567,St Dunstan's and Stepney Green,Tower Hamlets,London,19,193,9.8400,
E00021459,Mile End and Globe Town,Tower Hamlets,London,12,183,6.5600,
E00021164,Bethnal Green North,Tower Hamlets,London,18,104,17.3100,
E00021439,Mile End and Globe Town,Tower Hamlets,London,10,59,16.9500,
E00167264,Bromley-by-Bow,Tower Hamlets,London,15,137,10.9500,
E00021493,Mile End East,Tower Hamlets,London,24,137,17.5200,
E00021395,East India and Lansbury,Tower Hamlets,London,9,90,10.0000,
E00021427,Limehouse,Tower Hamlets,London,5,178,2.8100,
E00167212,Bromley-by-Bow,Tower Hamlets,London,15,102,14.7100,
E00021412,Limehouse,Tower Hamlets,London,29,183,15.8500,
E00167230,Limehouse,Tower Hamlets,London,15,163,9.2000,
E00021556,Millwall,Tower Hamlets,London,12,213,5.6300,
E00167143,Blackwall and Cubitt Town,Tower Hamlets,London,18,150,12.0000,
E00021604,St Katharine's and Wapping,Tower Hamlets,London,14,184,7.6100,
E00167231,East India and Lansbury,Tower Hamlets,London,24,117,20.5100,
E00167106,Shadwell,Tower Hamlets,London,3,232,1.2900,
E00167086,Limehouse,Tower Hamlets,London,20,188,10.6400,
E00167199,Bow East,Tower Hamlets,London,7,124,5.6500,
E00167198,Bow East,Tower Hamlets,London,35,205,17.0700,
E00167257,St Dunstan's and Stepney Green,Tower Hamlets,London,19,222,8.5600,
E00021559,St Dunstan's and Stepney Green,Tower Hamlets,London,8,166,4.8200,
E00021300,Bow West,Tower Hamlets,London,20,306,6.5400,
E00021381,East India and Lansbury,Tower Hamlets,London,21,125,16.8000,
E00167258,St Dunstan's and Stepney Green,Tower Hamlets,London,16,98,16.3300,
E00167228,East India and Lansbury,Tower Hamlets,London,13,139,9.3500,
E00023934,St James's,Westminster,London,19,176,10.8000,
E00167170,Blackwall and Cubitt Town,Tower Hamlets,London,1,123,0.8100,
E00021473,Mile End and Globe Town,Tower Hamlets,London,12,105,11.4300,
E00021584,St Dunstan's and Stepney Green,Tower Hamlets,London,9,124,7.2600,
E00021546,Millwall,Tower Hamlets,London,3,147,2.0400,
E00021654,Shadwell,Tower Hamlets,London,20,126,15.8700,
E00021444,Mile End and Globe Town,Tower Hamlets,London,18,132,13.6400,
E00167130,Millwall,Tower Hamlets,London,20,525,3.8100,
E00167146,Blackwall and Cubitt Town,Tower Hamlets,London,5,222,2.2500,
E00167144,Blackwall and Cubitt Town,Tower Hamlets,London,24,118,20.3400,
E00021336,Bromley-by-Bow,Tower Hamlets,London,13,100,13.0000,
E00167254,Mile End and Globe Town,Tower Hamlets,London,5,68,7.3500,
E00167229,East India and Lansbury,Tower Hamlets,London,17,111,15.3200,
E00021443,Mile End and Globe Town,Tower Hamlets,London,9,112,8.0400,
E00021279,Bow East,Tower Hamlets,London,13,141,9.2200,
E00021228,Blackwall and Cubitt Town,Tower Hamlets,London,27,158,17.0900,
E00021449,Mile End and Globe Town,Tower Hamlets,London,20,186,10.7500,
E00021423,Limehouse,Tower Hamlets,London,28,136,20.5900,
E00021536,Millwall,Tower Hamlets,London,10,206,4.8500,
E00021755,Whitechapel,Tower Hamlets,London,11,193,5.7000,
E00021165,Bethnal Green North,Tower Hamlets,London,18,134,13.4300,
E00021328,Bow West,Tower Hamlets,London,57,182,31.3200,
E00167178,Weavers,Tower Hamlets,London,11,177,6.2100,
E00021478,Mile End East,Tower Hamlets,London,13,158,8.2300,
E00021754,Whitechapel,Tower Hamlets,London,10,68,14.7100,
E00021501,Mile End East,Tower Hamlets,London,23,115,20.0000,
E00021761,Whitechapel,Tower Hamlets,London,10,136,7.3500,
E00167187,Bow East,Tower Hamlets,London,4,166,2.4100,
E00021580,St Dunstan's and Stepney Green,Tower Hamlets,London,21,118,17.8000,
E00167203,Whitechapel,Tower Hamlets,London,14,182,7.6900,
E00021241,Blackwall and Cubitt Town,Tower Hamlets,London,18,206,8.7400,
E00021657,Shadwell,Tower Hamlets,London,3,164,1.8300,
E00167123,Blackwall and Cubitt Town,Tower Hamlets,London,15,145,10.3400,
E00021707,Weavers,Tower Hamlets,London,9,178,5.0600,
E00021324,Bow West,Tower Hamlets,London,7,209,3.3500,
E00167167,Whitechapel,Tower Hamlets,London,14,226,6.1900,
E00021230,Blackwall and Cubitt Town,Tower Hamlets,London,11,140,7.8600,
E00167218,Bromley-by-Bow,Tower Hamlets,London,10,158,6.3300,
E00021550,Millwall,Tower Hamlets,London,22,148,14.8600,
E00021260,Bow East,Tower Hamlets,London,12,120,10.0000,
E00021415,Limehouse,Tower Hamlets,London,30,136,22.0600,
E00021537,Millwall,Tower Hamlets,London,10,254,3.9400,
E00021494,Mile End East,Tower Hamlets,London,13,206,6.3100,
E00021599,St Katharine's and Wapping,Tower Hamlets,London,2,249,0.8000,
E00021518,Millwall,Tower Hamlets,London,11,186,5.9100,
E00167132,Millwall,Tower Hamlets,London,6,300,2.0000,
E00021406,Limehouse,Tower Hamlets,London,21,142,14.7900,
E00167166,Whitechapel,Tower Hamlets,London,24,342,7.0200,
E00021396,East India and Lansbury,Tower Hamlets,London,17,120,14.1700,
E00021317,Bow West,Tower Hamlets,London,5,190,2.6300,
E00021487,Mile End East,Tower Hamlets,London,6,73,8.2200,
E00021404,Limehouse,Tower Hamlets,London,4,203,1.9700,
E00021676,Spitalfields and Banglatown,Tower Hamlets,London,7,231,3.0300,
E00021446,Mile End and Globe Town,Tower Hamlets,London,26,120,21.6700,
E00021485,Mile End East,Tower Hamlets,London,18,133,13.5300,
E00021382,East India and Lansbury,Tower Hamlets,London,28,111,25.2300,
E00021757,Whitechapel,Tower Hamlets,London,13,83,15.6600,
E00021756,Whitechapel,Tower Hamlets,London,18,119,15.1300,
E00021303,Bow West,Tower Hamlets,London,24,140,17.1400,
E00021145,Bethnal Green North,Tower Hamlets,London,11,140,7.8600,
E00021579,St Dunstan's and Stepney Green,Tower Hamlets,London,17,128,13.2800,
E00167112,Millwall,Tower Hamlets,London,20,525,3.8100,
E00167107,Shadwell,Tower Hamlets,London,4,136,2.9400,
E00167149,Blackwall and Cubitt Town,Tower Hamlets,London,5,108,4.6300,
E00021206,Bethnal Green South,Tower Hamlets,London,15,67,22.3900,
E00167082,Bromley-by-Bow,Tower Hamlets,London,21,185,11.3500,
E00021287,Bow East,Tower Hamlets,London,10,251,3.9800,
E00021313,Bow West,Tower Hamlets,London,20,272,7.3500,
E00021738,Whitechapel,Tower Hamlets,London,16,125,12.8000,
E00021392,East India and Lansbury,Tower Hamlets,London,19,185,10.2700,
E00021476,Mile End East,Tower Hamlets,London,46,151,30.4600,
E00021291,Bow East,Tower Hamlets,London,5,326,1.5300,
E00021448,Mile End and Globe Town,Tower Hamlets,London,13,141,9.2200,
E00021210,Bethnal Green South,Tower Hamlets,London,12,121,9.9200,
E00021345,Bromley-by-Bow,Tower Hamlets,London,26,126,20.6300,
E00021354,Bromley-by-Bow,Tower Hamlets,London,12,168,7.1400,
E00021231,Blackwall and Cubitt Town,Tower Hamlets,London,4,107,3.7400,
E00167108,Blackwall and Cubitt Town,Tower Hamlets,London,16,170,9.4100,
E00167091,Bow East,Tower Hamlets,London,17,203,8.3700,
E00021299,Bow West,Tower Hamlets,London,21,239,8.7900,
E00021704,Weavers,Tower Hamlets,London,19,190,10.0000,
E00167098,Whitechapel,Tower Hamlets,London,1,117,0.8500,
E00021218,Blackwall and Cubitt Town,Tower Hamlets,London,20,287,6.9700,
E00021255,Blackwall and Cubitt Town,Tower Hamlets,London,10,163,6.1300,
E00021151,Bethnal Green North,Tower Hamlets,London,13,91,14.2900,
E00021651,Shadwell,Tower Hamlets,London,4,181,2.2100,
E00021634,St Katharine's and Wapping,Tower Hamlets,London,7,190,3.6800,
E00021479,Mile End East,Tower Hamlets,London,34,230,14.7800,
E00021329,Bromley-by-Bow,Tower Hamlets,London,16,147,10.8800,
E00021725,Weavers,Tower Hamlets,London,4,146,2.7400,
E00021200,Bethnal Green South,Tower Hamlets,London,24,126,19.0500,
E00167263,Bow East,Tower Hamlets,London,9,155,5.8100,
E00021281,Bow East,Tower Hamlets,London,31,289,10.7300,
E00021544,Millwall,Tower Hamlets,London,1,143,0.7000,
E00021628,St Katharine's and Wapping,Tower Hamlets,London,0,143,0.0000,
E00021686,Spitalfields and Banglatown,Tower Hamlets,London,14,244,5.7400,
E00021723,Weavers,Tower Hamlets,London,14,137,10.2200,
E00021607,St Katharine's and Wapping,Tower Hamlets,London,9,83,10.8400,
E00167127,Blackwall and Cubitt Town,Tower Hamlets,London,10,174,5.7500,
E00021737,Whitechapel,Tower Hamlets,London,16,129,12.4000,
E00167161,East India and Lansbury,Tower Hamlets,London,24,99,24.2400,
E00021505,Mile End East,Tower Hamlets,London,14,90,15.5600,
E00021320,Bow West,Tower Hamlets,London,7,146,4.7900,
E00167234,East India and Lansbury,Tower Hamlets,London,19,127,14.9600,
E00021387,East India and Lansbury,Tower Hamlets,London,23,256,8.9800,
E00167184,Bow East,Tower Hamlets,London,6,100,6.0000,
E00021685,Spitalfields and Banglatown,Tower Hamlets,London,28,286,9.7900,
E00021703,Weavers,Tower Hamlets,London,12,144,8.3300,
E00021519,Millwall,Tower Hamlets,London,20,304,6.5800,
E00021630,St Katharine's and Wapping,Tower Hamlets,London,5,137,3.6500,
E00021598,St Katharine's and Wapping,Tower Hamlets,London,6,190,3.1600,
E00167201,Bow East,Tower Hamlets,London,12,104,11.5400,
E00021626,St Katharine's and Wapping,Tower Hamlets,London,2,234,0.8500,
E00021407,Limehouse,Tower Hamlets,London,25,149,16.7800,
E00021502,Mile End East,Tower Hamlets,London,12,100,12.0000,
E00167163,Millwall,Tower Hamlets,London,26,205,12.6800,
E00021583,St Dunstan's and Stepney Green,Tower Hamlets,London,22,137,16.0600,
E00167253,St Dunstan's and Stepney Green,Tower Hamlets,London,10,173,5.7800,
E00021549,Millwall,Tower Hamlets,London,17,156,10.9000,
E00167225,Shadwell,Tower Hamlets,London,14,102,13.7300,
E00167179,Weavers,Tower Hamlets,London,18,192,9.3800,
E00021327,Bow West,Tower Hamlets,London,10,229,4.3700,
E00167159,Millwall,Tower Hamlets,London,8,165,4.8500,
E00021308,Bow West,Tower Hamlets,London,17,206,8.2500,
E00167126,Blackwall and Cubitt Town,Tower Hamlets,London,8,264,3.0300,
E00021542,Millwall,Tower Hamlets,London,3,145,2.0700,
E00167122,Millwall,Tower Hamlets,London,6,140,4.2900,
E00021532,Millwall,Tower Hamlets,London,16,220,7.2700,
E00021612,St Katharine's and Wapping,Tower Hamlets,London,3,167,1.8000,
E00021605,St Katharine's and Wapping,Tower Hamlets,London,4,210,1.9000,
E00021735,Whitechapel,Tower Hamlets,London,26,158,16.4600,
E00167177,Weavers,Tower Hamlets,London,10,208,4.8100,
E00021471,Mile End and Globe Town,Tower Hamlets,London,21,131,16.0300,
E00021280,Bow East,Tower Hamlets,London,18,143,12.5900,
E00167116,Millwall,Tower Hamlets,London,8,111,7.2100,
E00021691,Spitalfields and Banglatown,Tower Hamlets,London,21,146,14.3800,
E00021603,St Katharine's and Wapping,Tower Hamlets,London,2,147,1.3600,
E00021195,Bethnal Green South,Tower Hamlets,London,23,150,15.3300,
E00021760,Whitechapel,Tower Hamlets,London,25,111,22.5200,
E00021655,Shadwell,Tower Hamlets,London,15,74,20.2700,
E00021176,Bethnal Green North,Tower Hamlets,London,11,163,6.7500,
E00021683,Spitalfields and Banglatown,Tower Hamlets,London,43,192,22.4000,
E00021572,St Dunstan's and Stepney Green,Tower Hamlets,London,29,172,16.8600,
E00021425,Limehouse,Tower Hamlets,London,1,191,0.5200,
E00167080,Millwall,Tower Hamlets,London,20,169,11.8300,
E00021438,Limehouse,Tower Hamlets,London,9,68,13.2400,
