OA Code,Ward Name,LA Name,Region Name,QS606EW0086,QS606EW0001 (base),OA Percentage
E00015175,Bishop's,Lambeth,London,6,133,4.5100,
E00171540,Oval,Lambeth,London,4,170,2.3500,
E00015167,Bishop's,Lambeth,London,15,323,4.6400,
E00015360,Coldharbour,Lambeth,London,12,131,9.1600,
E00171544,Prince's,Lambeth,London,9,170,5.2900,
E00015197,Bishop's,Lambeth,London,11,125,8.8000,
E00015368,Coldharbour,Lambeth,London,17,131,12.9800,
E00171531,Coldharbour,Lambeth,London,18,145,12.4100,
E00018155,Plaistow North,Newham,London,17,112,15.1800,
E00171521,Larkhall,Lambeth,London,14,71,19.7200,
E00015785,Stockwell,Lambeth,London,19,116,16.3800,
E00015408,Ferndale,Lambeth,London,20,144,13.8900,
E00015648,Oval,Lambeth,London,9,185,4.8600,
E00015605,Larkhall,Lambeth,London,14,120,11.6700,
E00016100,Vassall,Lambeth,London,8,199,4.0200,
E00015361,Coldharbour,Lambeth,London,18,122,14.7500,
E00171533,Bishop's,Lambeth,London,6,307,1.9500,
E00171537,Oval,Lambeth,London,3,122,2.4600,
E00015484,Herne Hill,Lambeth,London,18,230,7.8300,
E00015684,Prince's,Lambeth,London,6,249,2.4100,
E00016095,Vassall,Lambeth,London,16,118,13.5600,
E00015370,Coldharbour,Lambeth,London,19,152,12.5000,
E00015704,Prince's,Lambeth,London,10,116,8.6200,
E00016069,Vassall,Lambeth,London,26,234,11.1100,
E00015697,Prince's,Lambeth,London,11,140,7.8600,
E00017605,Beckton,Newham,London,38,222,17.1200,
E00015405,Ferndale,Lambeth,London,12,148,8.1100,
E00016092,Vassall,Lambeth,London,8,128,6.2500,
E00017684,Canning Town North,Newham,London,13,79,16.4600,
E00017692,Canning Town North,Newham,London,13,159,8.1800,
E00018175,Plaistow South,Newham,London,21,189,11.1100,
E00017882,East Ham South,Newham,London,14,114,12.2800,
E00017613,Beckton,Newham,London,29,294,9.8600,
E00017704,Canning Town North,Newham,London,20,171,11.7000,
E00018177,Plaistow South,Newham,London,21,250,8.4000,
E00017785,Custom House,Newham,London,21,211,9.9500,
E00017649,Boleyn,Newham,London,26,256,10.1600,
E00015187,Bishop's,Lambeth,London,4,111,3.6000,
E00015700,Prince's,Lambeth,London,11,129,8.5300,
E00015791,Stockwell,Lambeth,London,22,150,14.6700,
E00016080,Vassall,Lambeth,London,15,119,12.6100,
E00015659,Oval,Lambeth,London,9,116,7.7600,
E00015638,Oval,Lambeth,London,10,204,4.9000,
E00015186,Bishop's,Lambeth,London,8,84,9.5200,
E00015501,Herne Hill,Lambeth,London,12,212,5.6600,
E00015669,Prince's,Lambeth,London,11,96,11.4600,
E00015173,Bishop's,Lambeth,London,5,147,3.4000,
E00015580,Larkhall,Lambeth,London,7,217,3.2300,
E00016089,Vassall,Lambeth,London,9,123,7.3200,
E00015668,Prince's,Lambeth,London,11,110,10.0000,
E00023930,St James's,Westminster,London,7,254,2.7600,
E00023931,St James's,Westminster,London,4,174,2.3000,
E00015660,Oval,Lambeth,London,18,191,9.4200,
E00023945,St James's,Westminster,London,14,202,6.9300,
E00015188,Bishop's,Lambeth,London,10,59,16.9500,
E00015677,Prince's,Lambeth,London,17,165,10.3000,
E00023956,St James's,Westminster,London,11,162,6.7900,
E00016094,Vassall,Lambeth,London,17,150,11.3300,
E00016066,Vassall,Lambeth,London,15,119,12.6100,
E00015369,Coldharbour,Lambeth,London,12,111,10.8100,
E00016108,Vassall,Lambeth,London,9,125,7.2000,
E00171538,Oval,Lambeth,London,5,186,2.6900,
E00015642,Oval,Lambeth,London,25,201,12.4400,
E00171532,Coldharbour,Lambeth,London,12,168,7.1400,
E00015172,Bishop's,Lambeth,London,7,81,8.6400,
E00015401,Ferndale,Lambeth,London,26,173,15.0300,
E00015663,Oval,Lambeth,London,13,151,8.6100,
E00015169,Bishop's,Lambeth,London,5,149,3.3600,
E00015670,Prince's,Lambeth,London,6,130,4.6200,
E00171548,Prince's,Lambeth,London,12,176,6.8200,
E00015708,Prince's,Lambeth,London,8,83,9.6400,
E00015644,Oval,Lambeth,London,6,237,2.5300,
E00015629,Oval,Lambeth,London,13,108,12.0400,
E00015789,Stockwell,Lambeth,London,24,312,7.6900,
E00171547,Prince's,Lambeth,London,15,221,6.7900,
E00015180,Bishop's,Lambeth,London,18,171,10.5300,
E00015511,Herne Hill,Lambeth,London,11,169,6.5100,
E00015574,Larkhall,Lambeth,London,9,252,3.5700,
E00016098,Vassall,Lambeth,London,11,113,9.7300,
E00015353,Coldharbour,Lambeth,London,24,203,11.8200,
E00015403,Ferndale,Lambeth,London,16,132,12.1200,
E00015773,Stockwell,Lambeth,London,11,162,6.7900,
E00171529,Oval,Lambeth,London,11,181,6.0800,
E00016078,Vassall,Lambeth,London,10,141,7.0900,
E00015399,Ferndale,Lambeth,London,6,74,8.1100,
E00015367,Coldharbour,Lambeth,London,13,166,7.8300,
E00015505,Herne Hill,Lambeth,London,18,248,7.2600,
E00015679,Prince's,Lambeth,London,7,197,3.5500,
E00015698,Prince's,Lambeth,London,14,100,14.0000,
E00015195,Bishop's,Lambeth,London,15,167,8.9800,
E00015619,Larkhall,Lambeth,London,9,245,3.6700,
E00171545,Prince's,Lambeth,London,9,102,8.8200,
E00015759,Stockwell,Lambeth,London,20,117,17.0900,
E00015781,Stockwell,Lambeth,London,20,205,9.7600,
E00015390,Ferndale,Lambeth,London,10,222,4.5000,
E00016070,Vassall,Lambeth,London,18,103,17.4800,
E00016106,Vassall,Lambeth,London,7,154,4.5500,
E00015578,Larkhall,Lambeth,London,21,199,10.5500,
E00015400,Ferndale,Lambeth,London,20,136,14.7100,
E00015661,Oval,Lambeth,London,7,289,2.4200,
E00015411,Ferndale,Lambeth,London,13,224,5.8000,
E00015625,Oval,Lambeth,London,11,148,7.4300,
E00016081,Vassall,Lambeth,London,20,212,9.4300,
E00016077,Vassall,Lambeth,London,7,185,3.7800,
E00015374,Coldharbour,Lambeth,London,12,130,9.2300,
E00015622,Oval,Lambeth,London,13,190,6.8400,
E00015755,Stockwell,Lambeth,London,15,169,8.8800,
E00016111,Vassall,Lambeth,London,26,180,14.4400,
E00015627,Oval,Lambeth,London,4,201,1.9900,
E00015413,Ferndale,Lambeth,London,7,183,3.8300,
E00015182,Bishop's,Lambeth,London,4,132,3.0300,
E00015763,Stockwell,Lambeth,London,9,133,6.7700,
E00171539,Oval,Lambeth,London,4,183,2.1900,
E00015575,Larkhall,Lambeth,London,10,304,3.2900,
E00016088,Vassall,Lambeth,London,5,141,3.5500,
E00015485,Herne Hill,Lambeth,London,9,199,4.5200,
E00015404,Ferndale,Lambeth,London,12,142,8.4500,
E00015651,Oval,Lambeth,London,17,133,12.7800,
E00015191,Bishop's,Lambeth,London,5,92,5.4300,
E00015496,Herne Hill,Lambeth,London,24,135,17.7800,
E00015412,Ferndale,Lambeth,London,15,271,5.5400,
E00015672,Prince's,Lambeth,London,11,277,3.9700,
E00015632,Oval,Lambeth,London,11,128,8.5900,
E00015691,Prince's,Lambeth,London,13,87,14.9400,
E00015166,Bishop's,Lambeth,London,20,272,7.3500,
E00015503,Herne Hill,Lambeth,London,10,190,5.2600,
E00016097,Vassall,Lambeth,London,7,272,2.5700,
E00017610,Beckton,Newham,London,15,147,10.2000,
E00017691,Canning Town North,Newham,London,25,185,13.5100,
E00017627,Beckton,Newham,London,10,161,6.2100,
E00015612,Larkhall,Lambeth,London,13,226,5.7500,
E00175043,Canning Town South,Newham,London,17,165,10.3000,
E00017725,Canning Town South,Newham,London,16,115,13.9100,
E00018160,Plaistow South,Newham,London,20,169,11.8300,
E00017751,Canning Town South,Newham,London,14,85,16.4700,
E00017630,Beckton,Newham,London,22,185,11.8900,
E00015665,Prince's,Lambeth,London,11,160,6.8800,
E00015693,Prince's,Lambeth,London,15,147,10.2000,
E00018158,Plaistow South,Newham,London,24,219,10.9600,
E00018319,West Ham,Newham,London,7,112,6.2500,
E00015790,Stockwell,Lambeth,London,13,187,6.9500,
E00175049,Boleyn,Newham,London,16,162,9.8800,
E00017738,Canning Town South,Newham,London,20,128,15.6300,
E00018192,Plaistow South,Newham,London,29,261,11.1100,
E00017897,East Ham South,Newham,London,14,111,12.6100,
E00018172,Plaistow South,Newham,London,20,160,12.5000,
E00017816,East Ham Central,Newham,London,10,201,4.9800,
E00018179,Plaistow South,Newham,London,13,175,7.4300,
E00017626,Beckton,Newham,London,11,129,8.5300,
E00017879,East Ham South,Newham,London,14,112,12.5000,
E00175045,Canning Town South,Newham,London,8,131,6.1100,
E00017866,East Ham South,Newham,London,14,149,9.4000,
E00015653,Oval,Lambeth,London,7,239,2.9300,
E00015636,Oval,Lambeth,London,11,170,6.4700,
E00016082,Vassall,Lambeth,London,24,99,24.2400,
E00015500,Herne Hill,Lambeth,London,9,202,4.4600,
E00015646,Oval,Lambeth,London,16,108,14.8100,
E00015707,Prince's,Lambeth,London,16,144,11.1100,
E00015667,Prince's,Lambeth,London,6,131,4.5800,
E00015786,Stockwell,Lambeth,London,9,202,4.4600,
E00015373,Coldharbour,Lambeth,London,22,112,19.6400,
E00015355,Coldharbour,Lambeth,London,17,139,12.2300,
E00015635,Oval,Lambeth,London,10,276,3.6200,
E00015358,Coldharbour,Lambeth,London,15,129,11.6300,
E00015658,Oval,Lambeth,London,16,144,11.1100,
E00015499,Herne Hill,Lambeth,London,15,106,14.1500,
E00015792,Stockwell,Lambeth,London,23,254,9.0600,
E00015354,Coldharbour,Lambeth,London,20,167,11.9800,
E00015664,Prince's,Lambeth,London,6,175,3.4300,
E00015364,Coldharbour,Lambeth,London,27,187,14.4400,
E00015696,Prince's,Lambeth,London,9,176,5.1100,
E00015617,Larkhall,Lambeth,London,8,179,4.4700,
E00015620,Oval,Lambeth,London,18,93,19.3500,
E00015683,Prince's,Lambeth,London,12,74,16.2200,
E00016067,Vassall,Lambeth,London,14,125,11.2000,
E00015778,Stockwell,Lambeth,London,21,119,17.6500,
E00171549,Prince's,Lambeth,London,11,156,7.0500,
E00015640,Oval,Lambeth,London,2,112,1.7900,
E00015783,Stockwell,Lambeth,London,13,119,10.9200,
E00171534,Bishop's,Lambeth,London,7,232,3.0200,
E00171543,Prince's,Lambeth,London,6,104,5.7700,
E00015674,Prince's,Lambeth,London,6,179,3.3500,
E00015771,Stockwell,Lambeth,London,13,141,9.2200,
E00016099,Vassall,Lambeth,London,15,105,14.2900,
E00016107,Vassall,Lambeth,London,24,144,16.6700,
E00015613,Larkhall,Lambeth,London,9,232,3.8800,
E00015577,Larkhall,Lambeth,London,7,252,2.7800,
E00015692,Prince's,Lambeth,London,20,144,13.8900,
E00015765,Stockwell,Lambeth,London,8,182,4.4000,
E00015687,Prince's,Lambeth,London,9,149,6.0400,
E00016105,Vassall,Lambeth,London,8,146,5.4800,
E00015406,Ferndale,Lambeth,London,15,106,14.1500,
E00015760,Stockwell,Lambeth,London,28,163,17.1800,
E00016073,Vassall,Lambeth,London,14,119,11.7600,
E00015623,Oval,Lambeth,London,19,304,6.2500,
E00015202,Bishop's,Lambeth,London,12,104,11.5400,
E00015178,Bishop's,Lambeth,London,8,84,9.5200,
E00171519,Larkhall,Lambeth,London,11,209,5.2600,
E00016109,Vassall,Lambeth,London,6,241,2.4900,
E00016075,Vassall,Lambeth,London,10,178,5.6200,
E00015375,Coldharbour,Lambeth,London,11,107,10.2800,
E00015597,Larkhall,Lambeth,London,25,187,13.3700,
E00015181,Bishop's,Lambeth,London,5,181,2.7600,
E00015641,Oval,Lambeth,London,11,221,4.9800,
E00015494,Herne Hill,Lambeth,London,24,133,18.0500,
E00015784,Stockwell,Lambeth,London,15,181,8.2900,
E00015754,Stockwell,Lambeth,London,15,159,9.4300,
E00015671,Prince's,Lambeth,London,13,104,12.5000,
E00015502,Herne Hill,Lambeth,London,22,160,13.7500,
E00016096,Vassall,Lambeth,London,13,224,5.8000,
E00015657,Oval,Lambeth,London,19,228,8.3300,
E00015780,Stockwell,Lambeth,London,19,199,9.5500,
E00015770,Stockwell,Lambeth,London,19,135,14.0700,
E00015171,Bishop's,Lambeth,London,12,123,9.7600,
E00015639,Oval,Lambeth,London,7,67,10.4500,
E00015357,Coldharbour,Lambeth,London,15,136,11.0300,
E00015504,Herne Hill,Lambeth,London,22,168,13.1000,
E00016068,Vassall,Lambeth,London,30,238,12.6100,
E00015699,Prince's,Lambeth,London,19,142,13.3800,
E00015694,Prince's,Lambeth,London,5,193,2.5900,
E00015630,Oval,Lambeth,London,10,136,7.3500,
E00016093,Vassall,Lambeth,London,7,217,3.2300,
E00171542,Prince's,Lambeth,London,7,209,3.3500,
E00016076,Vassall,Lambeth,London,16,109,14.6800,
E00016087,Vassall,Lambeth,London,18,131,13.7400,
E00015508,Herne Hill,Lambeth,London,11,260,4.2300,
E00016086,Vassall,Lambeth,London,11,163,6.7500,
E00015624,Oval,Lambeth,London,8,192,4.1700,
E00015410,Ferndale,Lambeth,London,13,261,4.9800,
E00015593,Larkhall,Lambeth,London,23,156,14.7400,
E00015777,Stockwell,Lambeth,London,10,120,8.3300,
E00015794,Stockwell,Lambeth,London,15,141,10.6400,
E00015655,Oval,Lambeth,London,12,168,7.1400,
E00015628,Oval,Lambeth,London,19,286,6.6400,
E00016084,Vassall,Lambeth,London,7,163,4.2900,
E00015363,Coldharbour,Lambeth,London,8,171,4.6800,
E00015402,Ferndale,Lambeth,London,19,159,11.9500,
E00174961,Canning Town South,Newham,London,1,138,0.7200,
E00015506,Herne Hill,Lambeth,London,15,170,8.8200,
E00015703,Prince's,Lambeth,London,4,220,1.8200,
E00016074,Vassall,Lambeth,London,25,164,15.2400,
E00015198,Bishop's,Lambeth,London,9,148,6.0800,
E00015647,Oval,Lambeth,London,6,160,3.7500,
E00015782,Stockwell,Lambeth,London,8,161,4.9700,
E00016091,Vassall,Lambeth,London,9,162,5.5600,
E00015510,Herne Hill,Lambeth,London,16,224,7.1400,
E00015376,Coldharbour,Lambeth,London,5,118,4.2400,
E00015356,Coldharbour,Lambeth,London,23,129,17.8300,
E00016110,Vassall,Lambeth,London,18,170,10.5900,
E00015779,Stockwell,Lambeth,London,21,151,13.9100,
E00015377,Coldharbour,Lambeth,London,16,261,6.1300,
E00015201,Bishop's,Lambeth,London,4,179,2.2300,
E00015706,Prince's,Lambeth,London,21,233,9.0100,
E00015409,Ferndale,Lambeth,London,13,121,10.7400,
E00015168,Bishop's,Lambeth,London,11,192,5.7300,
E00015372,Coldharbour,Lambeth,London,16,109,14.6800,
E00015787,Stockwell,Lambeth,London,13,209,6.2200,
E00015676,Prince's,Lambeth,London,15,175,8.5700,
E00015631,Oval,Lambeth,London,6,81,7.4100,
E00015192,Bishop's,Lambeth,London,6,90,6.6700,
E00175077,Stratford and New Town,Newham,London,2,61,3.2800,
E00017883,East Ham South,Newham,London,10,106,9.4300,
E00018143,Plaistow North,Newham,London,12,131,9.1600,
E00017820,East Ham Central,Newham,London,27,210,12.8600,
E00017639,Beckton,Newham,London,15,91,16.4800,
E00017761,Custom House,Newham,London,9,107,8.4100,
E00018306,West Ham,Newham,London,24,179,13.4100,
E00175000,Royal Docks,Newham,London,5,163,3.0700,
E00018161,Plaistow South,Newham,London,16,178,8.9900,
E00017756,Canning Town South,Newham,London,20,149,13.4200,
E00018296,West Ham,Newham,London,12,133,9.0200,
E00018125,Plaistow North,Newham,London,13,196,6.6300,
E00017628,Beckton,Newham,London,26,170,15.2900,
E00017632,Beckton,Newham,London,14,163,8.5900,
E00018140,Plaistow North,Newham,London,9,112,8.0400,
E00017763,Custom House,Newham,London,13,212,6.1300,
E00017759,Canning Town South,Newham,London,13,325,4.0000,
E00017642,Beckton,Newham,London,8,84,9.5200,
E00018307,West Ham,Newham,London,9,142,6.3400,
E00175051,Canning Town North,Newham,London,19,161,11.8000,
E00018318,West Ham,Newham,London,19,176,10.8000,
E00018119,Plaistow North,Newham,London,23,140,16.4300,
E00017674,Boleyn,Newham,London,9,100,9.0000,
E00018149,Plaistow North,Newham,London,14,117,11.9700,
E00018141,Plaistow North,Newham,London,10,139,7.1900,
E00018198,Royal Docks,Newham,London,19,276,6.8800,
E00175050,Boleyn,Newham,London,11,155,7.1000,
E00017641,Beckton,Newham,London,16,98,16.3300,
E00018182,Plaistow South,Newham,London,20,242,8.2600,
E00017818,East Ham Central,Newham,London,18,182,9.8900,
E00018040,Green Street West,Newham,London,14,162,8.6400,
E00174963,Royal Docks,Newham,London,13,138,9.4200,
E00017858,East Ham South,Newham,London,15,147,10.2000,
E00018146,Plaistow North,Newham,London,13,202,6.4400,
E00017675,Boleyn,Newham,London,23,277,8.3000,
E00017884,East Ham South,Newham,London,20,155,12.9000,
E00017805,East Ham Central,Newham,London,9,244,3.6900,
E00017708,Canning Town North,Newham,London,21,229,9.1700,
E00018189,Plaistow South,Newham,London,21,193,10.8800,
E00018118,Plaistow North,Newham,London,13,94,13.8300,
E00175085,Beckton,Newham,London,6,76,7.8900,
E00017789,Custom House,Newham,London,10,123,8.1300,
E00018216,Royal Docks,Newham,London,19,111,17.1200,
E00017876,East Ham South,Newham,London,14,91,15.3800,
E00018122,Plaistow North,Newham,London,15,149,10.0700,
E00017607,Beckton,Newham,London,13,206,6.3100,
E00017686,Canning Town North,Newham,London,16,92,17.3900,
E00017665,Boleyn,Newham,London,20,191,10.4700,
E00018199,Royal Docks,Newham,London,34,223,15.2500,
E00017782,Custom House,Newham,London,19,131,14.5000,
E00175016,Canning Town South,Newham,London,3,140,2.1400,
E00017703,Canning Town North,Newham,London,18,145,12.4100,
E00017657,Boleyn,Newham,London,22,184,11.9600,
E00018204,Royal Docks,Newham,London,13,273,4.7600,
E00017660,Boleyn,Newham,London,27,204,13.2400,
E00174971,East Ham South,Newham,London,15,151,9.9300,
E00018148,Plaistow North,Newham,London,8,92,8.7000,
E00017739,Canning Town South,Newham,London,19,154,12.3400,
E00017740,Canning Town South,Newham,London,8,69,11.5900,
E00018164,Plaistow South,Newham,London,7,127,5.5100,
E00017690,Canning Town North,Newham,London,12,116,10.3400,
E00017718,Canning Town North,Newham,London,11,155,7.1000,
E00017635,Beckton,Newham,London,15,143,10.4900,
E00017808,East Ham Central,Newham,London,20,194,10.3100,
E00017611,Beckton,Newham,London,30,239,12.5500,
E00174977,Beckton,Newham,London,4,149,2.6800,
E00175010,Wall End,Newham,London,18,165,10.9100,
E00017753,Canning Town South,Newham,London,12,74,16.2200,
E00017747,Canning Town South,Newham,London,19,203,9.3600,
E00017889,East Ham South,Newham,London,17,168,10.1200,
E00017673,Boleyn,Newham,London,16,127,12.6000,
E00017862,East Ham South,Newham,London,15,150,10.0000,
E00018191,Plaistow South,Newham,London,25,152,16.4500,
E00018162,Plaistow South,Newham,London,14,149,9.4000,
E00018124,Plaistow North,Newham,London,13,136,9.5600,
E00017728,Canning Town South,Newham,London,26,205,12.6800,
E00017650,Boleyn,Newham,London,24,154,15.5800,
E00018316,West Ham,Newham,London,29,281,10.3200,
E00017792,Custom House,Newham,London,23,143,16.0800,
E00017713,Canning Town North,Newham,London,27,139,19.4200,
E00017824,East Ham Central,Newham,London,19,191,9.9500,
E00018323,West Ham,Newham,London,16,109,14.6800,
E00017764,Custom House,Newham,London,13,160,8.1300,
E00018186,Plaistow South,Newham,London,10,137,7.3000,
E00017895,East Ham South,Newham,London,14,117,11.9700,
E00017814,East Ham Central,Newham,London,17,245,6.9400,
E00174966,Canning Town South,Newham,London,2,332,0.6000,
E00175046,Canning Town South,Newham,London,20,158,12.6600,
E00018127,Plaistow North,Newham,London,27,169,15.9800,
E00017651,Boleyn,Newham,London,14,165,8.4800,
E00017872,East Ham South,Newham,London,13,84,15.4800,
E00174996,East Ham Central,Newham,London,10,144,6.9400,
E00018215,Royal Docks,Newham,London,9,86,10.4700,
E00018243,Stratford and New Town,Newham,London,17,242,7.0200,
E00174992,Royal Docks,Newham,London,5,117,4.2700,
E00175042,Royal Docks,Newham,London,8,42,19.0500,
E00175037,Stratford and New Town,Newham,London,14,188,7.4500,
E00017662,Boleyn,Newham,London,24,205,11.7100,
E00017742,Canning Town South,Newham,London,19,138,13.7700,
E00018166,Plaistow South,Newham,London,15,221,6.7900,
E00174978,Beckton,Newham,London,19,151,12.5800,
E00017681,Canning Town North,Newham,London,20,174,11.4900,
E00017888,East Ham South,Newham,London,14,108,12.9600,
E00017676,Boleyn,Newham,London,12,196,6.1200,
E00017667,Boleyn,Newham,London,22,203,10.8400,
E00018123,Plaistow North,Newham,London,12,204,5.8800,
E00017769,Custom House,Newham,London,18,162,11.1100,
E00017797,Custom House,Newham,London,20,206,9.7100,
E00175014,East Ham South,Newham,London,16,162,9.8800,
E00017770,Custom House,Newham,London,10,99,10.1000,
E00174976,Beckton,Newham,London,13,227,5.7300,
E00018171,Plaistow South,Newham,London,22,147,14.9700,
E00174999,Royal Docks,Newham,London,7,190,3.6800,
E00017672,Boleyn,Newham,London,13,192,6.7700,
E00174990,Stratford and New Town,Newham,London,11,251,4.3800,
E00175073,Stratford and New Town,Newham,London,11,236,4.6600,
E00017726,Canning Town South,Newham,London,15,153,9.8000,
E00017695,Canning Town North,Newham,London,15,114,13.1600,
E00017634,Beckton,Newham,London,15,249,6.0200,
E00017625,Beckton,Newham,London,11,107,10.2800,
E00175067,Stratford and New Town,Newham,London,7,208,3.3700,
E00174960,Canning Town South,Newham,London,6,281,2.1400,
E00017712,Canning Town North,Newham,London,11,106,10.3800,
E00175012,East Ham South,Newham,London,2,97,2.0600,
E00017793,Custom House,Newham,London,15,177,8.4700,
E00175013,East Ham South,Newham,London,3,50,6.0000,
E00018173,Plaistow South,Newham,London,29,160,18.1300,
E00018142,Plaistow North,Newham,London,10,70,14.2900,
E00018147,Plaistow North,Newham,London,9,95,9.4700,
E00017614,Beckton,Newham,London,14,149,9.4000,
E00175011,Wall End,Newham,London,12,175,6.8600,
E00018278,Wall End,Newham,London,24,181,13.2600,
E00017775,Custom House,Newham,London,15,164,9.1500,
E00018279,Wall End,Newham,London,20,134,14.9300,
E00175007,Wall End,Newham,London,18,158,11.3900,
E00017774,Custom House,Newham,London,25,183,13.6600,
E00018310,West Ham,Newham,London,25,205,12.2000,
E00017669,Boleyn,Newham,London,11,203,5.4200,
E00017702,Canning Town North,Newham,London,21,205,10.2400,
E00017783,Custom House,Newham,London,20,153,13.0700,
E00018206,Royal Docks,Newham,London,16,123,13.0100,
E00017744,Canning Town South,Newham,London,23,201,11.4400,
E00017636,Beckton,Newham,London,8,98,8.1600,
E00017750,Canning Town South,Newham,London,17,100,17.0000,
E00017779,Custom House,Newham,London,7,77,9.0900,
E00017881,East Ham South,Newham,London,5,80,6.2500,
E00017697,Canning Town North,Newham,London,18,192,9.3800,
E00017616,Beckton,Newham,London,8,72,11.1100,
E00017711,Canning Town North,Newham,London,20,176,11.3600,
E00018322,West Ham,Newham,London,14,125,11.2000,
E00175054,Stratford and New Town,Newham,London,5,90,5.5600,
E00017790,Custom House,Newham,London,28,191,14.6600,
E00018213,Royal Docks,Newham,London,18,131,13.7400,
E00174969,Royal Docks,Newham,London,10,81,12.3500,
E00018181,Plaistow South,Newham,London,14,137,10.2200,
E00017817,East Ham Central,Newham,London,8,121,6.6100,
E00017678,Boleyn,Newham,London,21,213,9.8600,
E00017896,East Ham South,Newham,London,9,102,8.8200,
E00175005,East Ham Central,Newham,London,6,54,11.1100,
E00018315,West Ham,Newham,London,9,200,4.5000,
E00175003,Royal Docks,Newham,London,12,238,5.0400,
E00018159,Plaistow South,Newham,London,16,132,12.1200,
E00017794,Custom House,Newham,London,17,156,10.9000,
E00017659,Boleyn,Newham,London,11,217,5.0700,
E00017873,East Ham South,Newham,London,11,91,12.0900,
E00017715,Canning Town North,Newham,London,13,119,10.9200,
E00018169,Plaistow South,Newham,London,20,167,11.9800,
E00017760,Custom House,Newham,London,10,102,9.8000,
E00017867,East Ham South,Newham,London,7,112,6.2500,
E00017652,Boleyn,Newham,London,25,262,9.5400,
E00017736,Canning Town South,Newham,London,20,125,16.0000,
E00018178,Plaistow South,Newham,London,33,229,14.4100,
E00018195,Plaistow South,Newham,London,21,150,14.0000,
E00017637,Beckton,Newham,London,18,122,14.7500,
E00175072,Canning Town South,Newham,London,11,105,10.4800,
E00018117,Plaistow North,Newham,London,18,178,10.1100,
E00017776,Custom House,Newham,London,22,244,9.0200,
E00017766,Custom House,Newham,London,21,183,11.4800,
E00175081,Stratford and New Town,Newham,London,8,96,8.3300,
E00018324,West Ham,Newham,London,14,220,6.3600,
E00175031,Royal Docks,Newham,London,16,153,10.4600,
E00018317,West Ham,Newham,London,27,261,10.3400,
E00017765,Custom House,Newham,London,25,168,14.8800,
E00018208,Royal Docks,Newham,London,17,102,16.6700,
E00018320,West Ham,Newham,London,14,144,9.7200,
E00018120,Plaistow North,Newham,London,20,201,9.9500,
E00017609,Beckton,Newham,London,6,116,5.1700,
E00018156,Plaistow North,Newham,London,9,103,8.7400,
E00017688,Canning Town North,Newham,London,3,66,4.5500,
E00017749,Canning Town South,Newham,London,17,116,14.6600,
E00017604,Beckton,Newham,London,13,71,18.3100,
E00018250,Stratford and New Town,Newham,London,13,133,9.7700,
E00018212,Royal Docks,Newham,London,20,155,12.9000,
E00175030,Royal Docks,Newham,London,10,166,6.0200,
E00017617,Beckton,Newham,London,18,145,12.4100,
E00017685,Canning Town North,Newham,London,18,179,10.0600,
E00018194,Plaistow South,Newham,London,16,140,11.4300,
E00017696,Canning Town North,Newham,London,13,91,14.2900,
E00018211,Royal Docks,Newham,London,17,152,11.1800,
E00175076,Plaistow North,Newham,London,12,126,9.5200,
E00017693,Canning Town North,Newham,London,16,224,7.1400,
E00017875,East Ham South,Newham,London,16,240,6.6700,
E00017612,Beckton,Newham,London,6,110,5.4500,
E00175015,Royal Docks,Newham,London,18,178,10.1100,
E00174987,Stratford and New Town,Newham,London,5,88,5.6800,
E00018205,Royal Docks,Newham,London,13,127,10.2400,
E00017629,Beckton,Newham,London,21,129,16.2800,
E00018312,West Ham,Newham,London,15,106,14.1500,
E00017819,East Ham Central,Newham,London,6,84,7.1400,
E00174994,Royal Docks,Newham,London,13,259,5.0200,
E00017743,Canning Town South,Newham,London,14,107,13.0800,
E00018167,Plaistow South,Newham,London,20,218,9.1700,
E00017806,East Ham Central,Newham,London,9,198,4.5500,
E00175002,East Ham Central,Newham,London,11,119,9.2400,
E00174965,Royal Docks,Newham,London,7,209,3.3500,
E00017887,East Ham South,Newham,London,16,143,11.1900,
E00018277,Wall End,Newham,London,15,183,8.2000,
E00017727,Canning Town South,Newham,London,27,265,10.1900,
E00174964,Royal Docks,Newham,London,10,214,4.6700,
E00017620,Beckton,Newham,London,14,172,8.1400,
E00174972,East Ham South,Newham,London,15,145,10.3400,
E00017689,Canning Town North,Newham,London,23,183,12.5700,
E00017608,Beckton,Newham,London,13,156,8.3300,
E00018154,Plaistow North,Newham,London,13,109,11.9300,
E00017621,Beckton,Newham,London,13,159,8.1800,
E00017647,Boleyn,Newham,London,15,152,9.8700,
E00018157,Plaistow North,Newham,London,13,149,8.7200,
E00017822,East Ham Central,Newham,London,12,152,7.8900,
E00017732,Canning Town South,Newham,London,24,187,12.8300,
E00017810,East Ham Central,Newham,London,10,188,5.3200,
E00017891,East Ham South,Newham,London,12,136,8.8200,
E00018220,Stratford and New Town,Newham,London,14,160,8.7500,
E00017720,Canning Town North,Newham,London,8,145,5.5200,
E00175086,Canning Town South,Newham,London,5,49,10.2000,
E00017735,Canning Town South,Newham,London,11,114,9.6500,
E00175018,Canning Town South,Newham,London,9,335,2.6900,
E00018188,Plaistow South,Newham,London,17,166,10.2400,
E00017767,Custom House,Newham,London,15,139,10.7900,
E00017709,Canning Town North,Newham,London,18,137,13.1400,
E00018129,Plaistow North,Newham,London,23,232,9.9100,
