OA Code,Ward Name,LA Name,Region Name,QS606EW0096,QS606EW0001 (base),OA Percentage
E00167165,Millwall,Tower Hamlets,London,2,202,0.9900,
E00021179,Bethnal Green South,Tower Hamlets,London,12,186,6.4500,
E00167133,Millwall,Tower Hamlets,London,5,92,5.4300,
E00021433,Limehouse,Tower Hamlets,London,36,304,11.8400,
E00021289,Bow East,Tower Hamlets,London,12,103,11.6500,
E00021257,Blackwall and Cubitt Town,Tower Hamlets,London,2,153,1.3100,
E00021202,Bethnal Green South,Tower Hamlets,London,13,85,15.2900,
E00021421,Limehouse,Tower Hamlets,London,22,174,12.6400,
E00021763,Whitechapel,Tower Hamlets,London,19,156,12.1800,
E00021208,Bethnal Green South,Tower Hamlets,London,17,100,17.0000,
E00021617,St Katharine's and Wapping,Tower Hamlets,London,7,152,4.6100,
E00021334,Bromley-by-Bow,Tower Hamlets,London,21,153,13.7300,
E00021349,Bromley-by-Bow,Tower Hamlets,London,17,144,11.8100,
E00167195,Bow East,Tower Hamlets,London,5,127,3.9400,
E00167238,St Dunstan's and Stepney Green,Tower Hamlets,London,14,129,10.8500,
E00021351,Bromley-by-Bow,Tower Hamlets,London,21,131,16.0300,
E00167171,Bethnal Green South,Tower Hamlets,London,11,78,14.1000,
E00021741,Whitechapel,Tower Hamlets,London,6,196,3.0600,
E00021262,Bow East,Tower Hamlets,London,13,111,11.7100,
E00167136,East India and Lansbury,Tower Hamlets,London,8,70,11.4300,
E00021355,Bromley-by-Bow,Tower Hamlets,London,13,174,7.4700,
E00021635,St Katharine's and Wapping,Tower Hamlets,London,3,172,1.7400,
E00167205,Mile End and Globe Town,Tower Hamlets,London,16,107,14.9500,
E00021420,Limehouse,Tower Hamlets,London,3,144,2.0800,
E00021504,Mile End East,Tower Hamlets,London,9,150,6.0000,
E00021595,St Katharine's and Wapping,Tower Hamlets,London,16,154,10.3900,
E00021441,Mile End and Globe Town,Tower Hamlets,London,7,185,3.7800,
E00167084,Bromley-by-Bow,Tower Hamlets,London,7,153,4.5800,
E00021585,St Dunstan's and Stepney Green,Tower Hamlets,London,27,180,15.0000,
E00021174,Bethnal Green North,Tower Hamlets,London,4,199,2.0100,
E00021562,St Dunstan's and Stepney Green,Tower Hamlets,London,20,185,10.8100,
E00021677,Spitalfields and Banglatown,Tower Hamlets,London,14,147,9.5200,
E00021384,East India and Lansbury,Tower Hamlets,London,3,171,1.7500,
E00167224,Shadwell,Tower Hamlets,London,11,117,9.4000,
E00021305,Bow West,Tower Hamlets,London,9,158,5.7000,
E00021147,Bethnal Green North,Tower Hamlets,London,5,104,4.8100,
E00021752,Whitechapel,Tower Hamlets,London,20,149,13.4200,
E00021688,Spitalfields and Banglatown,Tower Hamlets,London,22,183,12.0200,
E00167157,Millwall,Tower Hamlets,London,4,272,1.4700,
E00021702,Weavers,Tower Hamlets,London,14,115,12.1700,
E00021432,Limehouse,Tower Hamlets,London,20,121,16.5300,
E00167162,Millwall,Tower Hamlets,London,5,255,1.9600,
E00021670,Shadwell,Tower Hamlets,London,13,117,11.1100,
E00021197,Bethnal Green South,Tower Hamlets,London,16,245,6.5300,
E00021331,Bromley-by-Bow,Tower Hamlets,London,13,101,12.8700,
E00021516,Millwall,Tower Hamlets,London,12,151,7.9500,
E00175257,Vincent Square,Westminster,London,5,157,3.1800,
E00021347,Bromley-by-Bow,Tower Hamlets,London,12,133,9.0200,
E00167141,Blackwall and Cubitt Town,Tower Hamlets,London,8,250,3.2000,
E00021740,Whitechapel,Tower Hamlets,London,22,169,13.0200,
E00021528,Millwall,Tower Hamlets,London,4,115,3.4800,
E00021597,St Katharine's and Wapping,Tower Hamlets,London,20,169,11.8300,
E00021627,St Katharine's and Wapping,Tower Hamlets,London,6,286,2.1000,
E00167124,Blackwall and Cubitt Town,Tower Hamlets,London,14,178,7.8700,
E00021693,Spitalfields and Banglatown,Tower Hamlets,London,10,258,3.8800,
E00021618,St Katharine's and Wapping,Tower Hamlets,London,18,84,21.4300,
E00167240,St Dunstan's and Stepney Green,Tower Hamlets,London,9,124,7.2600,
E00021224,Blackwall and Cubitt Town,Tower Hamlets,London,8,217,3.6900,
E00167239,St Dunstan's and Stepney Green,Tower Hamlets,London,4,70,5.7100,
E00021592,St Dunstan's and Stepney Green,Tower Hamlets,London,5,131,3.8200,
E00021766,Whitechapel,Tower Hamlets,London,21,158,13.2900,
E00021554,Millwall,Tower Hamlets,London,9,162,5.5600,
E00021726,Weavers,Tower Hamlets,London,6,92,6.5200,
E00021659,Shadwell,Tower Hamlets,London,8,135,5.9300,
E00021552,Millwall,Tower Hamlets,London,10,98,10.2000,
E00021302,Bow West,Tower Hamlets,London,27,231,11.6900,
E00021524,Millwall,Tower Hamlets,London,24,257,9.3400,
E00021672,Spitalfields and Banglatown,Tower Hamlets,London,15,190,7.8900,
E00167095,Spitalfields and Banglatown,Tower Hamlets,London,15,133,11.2800,
E00021383,East India and Lansbury,Tower Hamlets,London,28,150,18.6700,
E00021372,East India and Lansbury,Tower Hamlets,London,15,161,9.3200,
E00021191,Bethnal Green South,Tower Hamlets,London,19,163,11.6600,
E00021643,Shadwell,Tower Hamlets,London,16,97,16.4900,
E00021639,Shadwell,Tower Hamlets,London,17,103,16.5000,
E00021393,East India and Lansbury,Tower Hamlets,London,22,132,16.6700,
E00021531,Millwall,Tower Hamlets,London,22,208,10.5800,
E00021543,Millwall,Tower Hamlets,London,6,211,2.8400,
E00021194,Bethnal Green South,Tower Hamlets,London,25,197,12.6900,
E00167155,Limehouse,Tower Hamlets,London,16,224,7.1400,
E00167213,Bromley-by-Bow,Tower Hamlets,London,10,107,9.3500,
E00021429,Limehouse,Tower Hamlets,London,4,72,5.5600,
E00021153,Bethnal Green North,Tower Hamlets,London,16,269,5.9500,
E00021669,Shadwell,Tower Hamlets,London,20,125,16.0000,
E00167102,Whitechapel,Tower Hamlets,London,20,156,12.8200,
E00021743,Whitechapel,Tower Hamlets,London,20,136,14.7100,
E00021223,Blackwall and Cubitt Town,Tower Hamlets,London,11,291,3.7800,
E00167215,Bromley-by-Bow,Tower Hamlets,London,18,180,10.0000,
E00021718,Weavers,Tower Hamlets,London,14,230,6.0900,
E00021325,Bow West,Tower Hamlets,London,13,180,7.2200,
E00021258,Blackwall and Cubitt Town,Tower Hamlets,London,15,126,11.9000,
E00021261,Bow East,Tower Hamlets,London,8,124,6.4500,
E00167153,Blackwall and Cubitt Town,Tower Hamlets,London,16,115,13.9100,
E00021182,Bethnal Green South,Tower Hamlets,London,26,239,10.8800,
E00021564,St Dunstan's and Stepney Green,Tower Hamlets,London,14,118,11.8600,
E00167169,Spitalfields and Banglatown,Tower Hamlets,London,5,139,3.6000,
E00167135,Millwall,Tower Hamlets,London,4,196,2.0400,
E00167096,Whitechapel,Tower Hamlets,London,1,105,0.9500,
E00021312,Bow West,Tower Hamlets,London,8,156,5.1300,
E00021278,Bow East,Tower Hamlets,London,3,67,4.4800,
E00021259,Blackwall and Cubitt Town,Tower Hamlets,London,17,163,10.4300,
E00021246,Blackwall and Cubitt Town,Tower Hamlets,London,18,218,8.2600,
E00167081,Blackwall and Cubitt Town,Tower Hamlets,London,7,183,3.8300,
E00021500,Mile End East,Tower Hamlets,London,13,188,6.9100,
E00167236,Shadwell,Tower Hamlets,London,6,148,4.0500,
E00021699,Weavers,Tower Hamlets,London,18,174,10.3400,
E00021352,Bromley-by-Bow,Tower Hamlets,London,14,131,10.6900,
E00021212,Bethnal Green South,Tower Hamlets,London,21,92,22.8300,
E00021529,Millwall,Tower Hamlets,London,6,73,8.2200,
E00021339,Bromley-by-Bow,Tower Hamlets,London,14,165,8.4800,
E00021424,Limehouse,Tower Hamlets,London,4,170,2.3500,
E00021574,St Dunstan's and Stepney Green,Tower Hamlets,London,15,118,12.7100,
E00167261,St Dunstan's and Stepney Green,Tower Hamlets,London,18,205,8.7800,
E00021154,Bethnal Green North,Tower Hamlets,London,18,125,14.4000,
E00021706,Weavers,Tower Hamlets,London,20,135,14.8100,
E00021705,Weavers,Tower Hamlets,London,8,205,3.9000,
E00167221,Shadwell,Tower Hamlets,London,25,171,14.6200,
E00167138,Blackwall and Cubitt Town,Tower Hamlets,London,13,139,9.3500,
E00021247,Blackwall and Cubitt Town,Tower Hamlets,London,17,128,13.2800,
E00167262,Blackwall and Cubitt Town,Tower Hamlets,London,1,63,1.5900,
E00021190,Bethnal Green South,Tower Hamlets,London,20,257,7.7800,
E00167172,Bethnal Green North,Tower Hamlets,London,10,151,6.6200,
E00167259,St Dunstan's and Stepney Green,Tower Hamlets,London,6,69,8.7000,
E00167173,Bethnal Green South,Tower Hamlets,London,22,147,14.9700,
E00021371,East India and Lansbury,Tower Hamlets,London,8,45,17.7800,
E00021249,Blackwall and Cubitt Town,Tower Hamlets,London,8,122,6.5600,
E00021149,Bethnal Green North,Tower Hamlets,London,8,116,6.9000,
E00167192,Bow East,Tower Hamlets,London,12,157,7.6400,
E00021451,Mile End and Globe Town,Tower Hamlets,London,15,146,10.2700,
E00167085,Limehouse,Tower Hamlets,London,10,132,7.5800,
E00021508,Mile End East,Tower Hamlets,London,12,168,7.1400,
E00021629,St Katharine's and Wapping,Tower Hamlets,London,6,181,3.3100,
E00021745,Whitechapel,Tower Hamlets,London,8,89,8.9900,
E00024001,Vincent Square,Westminster,London,7,237,2.9500,
E00021181,Bethnal Green South,Tower Hamlets,London,12,133,9.0200,
E00021243,Blackwall and Cubitt Town,Tower Hamlets,London,11,148,7.4300,
E00021650,Shadwell,Tower Hamlets,London,5,157,3.1800,
E00167243,Bethnal Green North,Tower Hamlets,London,13,230,5.6500,
E00021156,Bethnal Green North,Tower Hamlets,London,12,102,11.7600,
E00021452,Mile End and Globe Town,Tower Hamlets,London,7,111,6.3100,
E00021458,Mile End and Globe Town,Tower Hamlets,London,7,210,3.3300,
E00024028,Vincent Square,Westminster,London,3,122,2.4600,
E00021619,St Katharine's and Wapping,Tower Hamlets,London,15,175,8.5700,
E00021653,Shadwell,Tower Hamlets,London,32,190,16.8400,
E00021698,Weavers,Tower Hamlets,London,5,204,2.4500,
E00167150,Blackwall and Cubitt Town,Tower Hamlets,London,14,276,5.0700,
E00021710,Weavers,Tower Hamlets,London,9,130,6.9200,
E00021656,Shadwell,Tower Hamlets,London,24,159,15.0900,
E00167185,Bow East,Tower Hamlets,London,7,88,7.9500,
E00167222,Shadwell,Tower Hamlets,London,22,108,20.3700,
E00021557,Millwall,Tower Hamlets,London,4,243,1.6500,
E00021434,Limehouse,Tower Hamlets,London,36,159,22.6400,
E00167120,Blackwall and Cubitt Town,Tower Hamlets,London,3,176,1.7000,
E00021240,Blackwall and Cubitt Town,Tower Hamlets,London,5,245,2.0400,
E00021606,St Katharine's and Wapping,Tower Hamlets,London,2,198,1.0100,
E00021236,Blackwall and Cubitt Town,Tower Hamlets,London,12,155,7.7400,
E00021624,St Katharine's and Wapping,Tower Hamlets,London,12,226,5.3100,
E00021225,Blackwall and Cubitt Town,Tower Hamlets,London,5,138,3.6200,
E00021359,Bromley-by-Bow,Tower Hamlets,London,13,131,9.9200,
E00021719,Weavers,Tower Hamlets,London,7,72,9.7200,
E00021453,Mile End and Globe Town,Tower Hamlets,London,17,153,11.1100,
E00021469,Mile End and Globe Town,Tower Hamlets,London,13,161,8.0700,
E00167156,Limehouse,Tower Hamlets,London,17,111,15.3200,
E00021590,St Dunstan's and Stepney Green,Tower Hamlets,London,16,115,13.9100,
E00167134,Millwall,Tower Hamlets,London,15,180,8.3300,
E00167211,Bromley-by-Bow,Tower Hamlets,London,10,147,6.8000,
E00021361,Bromley-by-Bow,Tower Hamlets,London,13,109,11.9300,
E00021701,Weavers,Tower Hamlets,London,11,277,3.9700,
E00021159,Bethnal Green North,Tower Hamlets,London,15,249,6.0200,
E00021511,Millwall,Tower Hamlets,London,1,142,0.7000,
E00021391,East India and Lansbury,Tower Hamlets,London,15,132,11.3600,
E00021167,Bethnal Green North,Tower Hamlets,London,10,154,6.4900,
E00021310,Bow West,Tower Hamlets,London,10,108,9.2600,
E00023949,St James's,Westminster,London,8,117,6.8400,
E00021674,Spitalfields and Banglatown,Tower Hamlets,London,17,217,7.8300,
E00021744,Whitechapel,Tower Hamlets,London,16,368,4.3500,
E00021216,Bethnal Green South,Tower Hamlets,London,19,128,14.8400,
E00021297,Bow West,Tower Hamlets,London,9,220,4.0900,
E00021253,Blackwall and Cubitt Town,Tower Hamlets,London,6,123,4.8800,
E00021419,Limehouse,Tower Hamlets,London,16,122,13.1100,
E00021498,Mile End East,Tower Hamlets,London,16,117,13.6800,
E00023977,Tachbrook,Westminster,London,10,96,10.4200,
E00021490,Mile End East,Tower Hamlets,London,11,82,13.4100,
E00021560,St Dunstan's and Stepney Green,Tower Hamlets,London,17,176,9.6600,
E00167210,Mile End and Globe Town,Tower Hamlets,London,2,106,1.8900,
E00167241,St Dunstan's and Stepney Green,Tower Hamlets,London,10,111,9.0100,
E00021411,Limehouse,Tower Hamlets,London,16,179,8.9400,
E00167152,Millwall,Tower Hamlets,London,3,121,2.4800,
E00021413,Limehouse,Tower Hamlets,London,16,141,11.3500,
E00167175,St Katharine's and Wapping,Tower Hamlets,London,3,142,2.1100,
E00021394,East India and Lansbury,Tower Hamlets,London,16,108,14.8100,
E00021141,Bethnal Green North,Tower Hamlets,London,13,88,14.7700,
E00021315,Bow West,Tower Hamlets,London,2,35,5.7100,
E00021492,Mile End East,Tower Hamlets,London,16,120,13.3300,
E00021292,Bow East,Tower Hamlets,London,12,105,11.4300,
E00021593,St Dunstan's and Stepney Green,Tower Hamlets,London,10,73,13.7000,
E00021311,Bow West,Tower Hamlets,London,13,131,9.9200,
E00021459,Mile End and Globe Town,Tower Hamlets,London,7,183,3.8300,
E00021213,Bethnal Green South,Tower Hamlets,London,25,140,17.8600,
E00021184,Bethnal Green South,Tower Hamlets,London,9,96,9.3800,
E00021439,Mile End and Globe Town,Tower Hamlets,London,9,59,15.2500,
E00167264,Bromley-by-Bow,Tower Hamlets,London,15,137,10.9500,
E00021567,St Dunstan's and Stepney Green,Tower Hamlets,London,10,193,5.1800,
E00021164,Bethnal Green North,Tower Hamlets,London,3,104,2.8800,
E00021412,Limehouse,Tower Hamlets,London,9,183,4.9200,
E00021493,Mile End East,Tower Hamlets,London,16,137,11.6800,
E00021395,East India and Lansbury,Tower Hamlets,London,9,90,10.0000,
E00167230,Limehouse,Tower Hamlets,London,6,163,3.6800,
E00023953,St James's,Westminster,London,0,109,0.0000,
E00021427,Limehouse,Tower Hamlets,London,4,178,2.2500,
E00167143,Blackwall and Cubitt Town,Tower Hamlets,London,17,150,11.3300,
E00167212,Bromley-by-Bow,Tower Hamlets,London,7,102,6.8600,
E00021556,Millwall,Tower Hamlets,London,9,213,4.2300,
E00021604,St Katharine's and Wapping,Tower Hamlets,London,12,184,6.5200,
E00167257,St Dunstan's and Stepney Green,Tower Hamlets,London,3,222,1.3500,
E00167231,East India and Lansbury,Tower Hamlets,London,8,117,6.8400,
E00167106,Shadwell,Tower Hamlets,London,6,232,2.5900,
E00021559,St Dunstan's and Stepney Green,Tower Hamlets,London,8,166,4.8200,
E00021300,Bow West,Tower Hamlets,London,20,306,6.5400,
E00021381,East India and Lansbury,Tower Hamlets,London,14,125,11.2000,
E00167086,Limehouse,Tower Hamlets,London,11,188,5.8500,
E00023934,St James's,Westminster,London,2,176,1.1400,
E00167258,St Dunstan's and Stepney Green,Tower Hamlets,London,15,98,15.3100,
E00023939,St James's,Westminster,London,5,155,3.2300,
E00167228,East India and Lansbury,Tower Hamlets,London,13,139,9.3500,
E00021584,St Dunstan's and Stepney Green,Tower Hamlets,London,10,124,8.0600,
E00023935,St James's,Westminster,London,3,221,1.3600,
E00023965,Tachbrook,Westminster,London,6,137,4.3800,
E00021473,Mile End and Globe Town,Tower Hamlets,London,14,105,13.3300,
E00167170,Blackwall and Cubitt Town,Tower Hamlets,London,4,123,3.2500,
E00021654,Shadwell,Tower Hamlets,London,14,126,11.1100,
E00021546,Millwall,Tower Hamlets,London,4,147,2.7200,
E00167146,Blackwall and Cubitt Town,Tower Hamlets,London,5,222,2.2500,
E00021444,Mile End and Globe Town,Tower Hamlets,London,13,132,9.8500,
E00167130,Millwall,Tower Hamlets,London,16,525,3.0500,
E00167144,Blackwall and Cubitt Town,Tower Hamlets,London,17,118,14.4100,
E00167254,Mile End and Globe Town,Tower Hamlets,London,8,68,11.7600,
E00167229,East India and Lansbury,Tower Hamlets,London,10,111,9.0100,
E00021336,Bromley-by-Bow,Tower Hamlets,London,10,100,10.0000,
E00021449,Mile End and Globe Town,Tower Hamlets,London,18,186,9.6800,
E00021279,Bow East,Tower Hamlets,London,15,141,10.6400,
E00021536,Millwall,Tower Hamlets,London,8,206,3.8800,
E00021228,Blackwall and Cubitt Town,Tower Hamlets,London,10,158,6.3300,
E00021443,Mile End and Globe Town,Tower Hamlets,London,8,112,7.1400,
E00021755,Whitechapel,Tower Hamlets,London,27,193,13.9900,
E00021423,Limehouse,Tower Hamlets,London,20,136,14.7100,
E00021328,Bow West,Tower Hamlets,London,26,182,14.2900,
E00167178,Weavers,Tower Hamlets,London,10,177,5.6500,
E00021754,Whitechapel,Tower Hamlets,London,5,68,7.3500,
E00021165,Bethnal Green North,Tower Hamlets,London,13,134,9.7000,
E00021501,Mile End East,Tower Hamlets,London,13,115,11.3000,
E00021761,Whitechapel,Tower Hamlets,London,10,136,7.3500,
E00167187,Bow East,Tower Hamlets,London,11,166,6.6300,
E00021580,St Dunstan's and Stepney Green,Tower Hamlets,London,20,118,16.9500,
E00021478,Mile End East,Tower Hamlets,London,13,158,8.2300,
E00167203,Whitechapel,Tower Hamlets,London,14,182,7.6900,
E00021707,Weavers,Tower Hamlets,London,23,178,12.9200,
E00021241,Blackwall and Cubitt Town,Tower Hamlets,London,9,206,4.3700,
E00167123,Blackwall and Cubitt Town,Tower Hamlets,London,13,145,8.9700,
E00167167,Whitechapel,Tower Hamlets,London,15,226,6.6400,
E00021657,Shadwell,Tower Hamlets,London,1,164,0.6100,
E00021230,Blackwall and Cubitt Town,Tower Hamlets,London,3,140,2.1400,
E00021324,Bow West,Tower Hamlets,London,18,209,8.6100,
E00167218,Bromley-by-Bow,Tower Hamlets,London,12,158,7.5900,
E00021260,Bow East,Tower Hamlets,London,7,120,5.8300,
E00021550,Millwall,Tower Hamlets,London,20,148,13.5100,
E00021415,Limehouse,Tower Hamlets,London,28,136,20.5900,
E00021494,Mile End East,Tower Hamlets,London,37,206,17.9600,
E00021599,St Katharine's and Wapping,Tower Hamlets,London,8,249,3.2100,
E00021518,Millwall,Tower Hamlets,London,11,186,5.9100,
E00021537,Millwall,Tower Hamlets,London,10,254,3.9400,
E00167166,Whitechapel,Tower Hamlets,London,17,342,4.9700,
E00167132,Millwall,Tower Hamlets,London,4,300,1.3300,
E00021487,Mile End East,Tower Hamlets,London,6,73,8.2200,
E00021406,Limehouse,Tower Hamlets,London,14,142,9.8600,
E00021404,Limehouse,Tower Hamlets,London,5,203,2.4600,
E00021396,East India and Lansbury,Tower Hamlets,London,22,120,18.3300,
E00021676,Spitalfields and Banglatown,Tower Hamlets,London,8,231,3.4600,
E00021485,Mile End East,Tower Hamlets,London,15,133,11.2800,
E00021446,Mile End and Globe Town,Tower Hamlets,London,14,120,11.6700,
E00021317,Bow West,Tower Hamlets,London,8,190,4.2100,
E00021579,St Dunstan's and Stepney Green,Tower Hamlets,London,16,128,12.5000,
E00021757,Whitechapel,Tower Hamlets,London,11,83,13.2500,
E00021756,Whitechapel,Tower Hamlets,London,10,119,8.4000,
E00021382,East India and Lansbury,Tower Hamlets,London,19,111,17.1200,
E00167112,Millwall,Tower Hamlets,London,20,525,3.8100,
E00021145,Bethnal Green North,Tower Hamlets,London,8,140,5.7100,
E00167149,Blackwall and Cubitt Town,Tower Hamlets,London,3,108,2.7800,
E00021303,Bow West,Tower Hamlets,London,23,140,16.4300,
E00021313,Bow West,Tower Hamlets,London,22,272,8.0900,
E00167107,Shadwell,Tower Hamlets,London,4,136,2.9400,
E00167082,Bromley-by-Bow,Tower Hamlets,London,12,185,6.4900,
E00021738,Whitechapel,Tower Hamlets,London,22,125,17.6000,
E00021392,East India and Lansbury,Tower Hamlets,London,11,185,5.9500,
E00021206,Bethnal Green South,Tower Hamlets,London,9,67,13.4300,
E00021476,Mile End East,Tower Hamlets,London,25,151,16.5600,
E00021287,Bow East,Tower Hamlets,London,12,251,4.7800,
E00021291,Bow East,Tower Hamlets,London,8,326,2.4500,
E00021210,Bethnal Green South,Tower Hamlets,London,24,121,19.8300,
E00021231,Blackwall and Cubitt Town,Tower Hamlets,London,5,107,4.6700,
E00021345,Bromley-by-Bow,Tower Hamlets,London,12,126,9.5200,
E00021448,Mile End and Globe Town,Tower Hamlets,London,10,141,7.0900,
E00167091,Bow East,Tower Hamlets,London,9,203,4.4300,
E00021354,Bromley-by-Bow,Tower Hamlets,London,22,168,13.1000,
E00167108,Blackwall and Cubitt Town,Tower Hamlets,London,15,170,8.8200,
E00021218,Blackwall and Cubitt Town,Tower Hamlets,London,11,287,3.8300,
E00021704,Weavers,Tower Hamlets,London,8,190,4.2100,
E00167098,Whitechapel,Tower Hamlets,London,5,117,4.2700,
E00021299,Bow West,Tower Hamlets,London,18,239,7.5300,
E00021151,Bethnal Green North,Tower Hamlets,London,9,91,9.8900,
E00021329,Bromley-by-Bow,Tower Hamlets,London,20,147,13.6100,
E00021200,Bethnal Green South,Tower Hamlets,London,18,126,14.2900,
E00021255,Blackwall and Cubitt Town,Tower Hamlets,London,3,163,1.8400,
E00021651,Shadwell,Tower Hamlets,London,1,181,0.5500,
E00021634,St Katharine's and Wapping,Tower Hamlets,London,5,190,2.6300,
E00021479,Mile End East,Tower Hamlets,London,20,230,8.7000,
E00021281,Bow East,Tower Hamlets,London,29,289,10.0300,
E00021686,Spitalfields and Banglatown,Tower Hamlets,London,16,244,6.5600,
E00021628,St Katharine's and Wapping,Tower Hamlets,London,2,143,1.4000,
E00021725,Weavers,Tower Hamlets,London,3,146,2.0500,
E00167263,Bow East,Tower Hamlets,London,10,155,6.4500,
E00021607,St Katharine's and Wapping,Tower Hamlets,London,9,83,10.8400,
E00021544,Millwall,Tower Hamlets,London,2,143,1.4000,
E00021723,Weavers,Tower Hamlets,London,10,137,7.3000,
E00021737,Whitechapel,Tower Hamlets,London,14,129,10.8500,
E00167127,Blackwall and Cubitt Town,Tower Hamlets,London,2,174,1.1500,
E00021320,Bow West,Tower Hamlets,London,7,146,4.7900,
E00167184,Bow East,Tower Hamlets,London,10,100,10.0000,
E00021387,East India and Lansbury,Tower Hamlets,London,31,256,12.1100,
E00167161,East India and Lansbury,Tower Hamlets,London,6,99,6.0600,
E00021505,Mile End East,Tower Hamlets,London,15,90,16.6700,
E00021703,Weavers,Tower Hamlets,London,12,144,8.3300,
E00167234,East India and Lansbury,Tower Hamlets,London,13,127,10.2400,
E00021685,Spitalfields and Banglatown,Tower Hamlets,London,21,286,7.3400,
E00021630,St Katharine's and Wapping,Tower Hamlets,London,12,137,8.7600,
E00021519,Millwall,Tower Hamlets,London,11,304,3.6200,
E00021598,St Katharine's and Wapping,Tower Hamlets,London,4,190,2.1100,
E00021626,St Katharine's and Wapping,Tower Hamlets,London,5,234,2.1400,
E00167159,Millwall,Tower Hamlets,London,2,165,1.2100,
E00021502,Mile End East,Tower Hamlets,London,20,100,20.0000,
E00021407,Limehouse,Tower Hamlets,London,23,149,15.4400,
E00167126,Blackwall and Cubitt Town,Tower Hamlets,London,8,264,3.0300,
E00167163,Millwall,Tower Hamlets,London,11,205,5.3700,
E00167253,St Dunstan's and Stepney Green,Tower Hamlets,London,11,173,6.3600,
E00021583,St Dunstan's and Stepney Green,Tower Hamlets,London,25,137,18.2500,
E00021549,Millwall,Tower Hamlets,London,13,156,8.3300,
E00021308,Bow West,Tower Hamlets,London,21,206,10.1900,
E00167179,Weavers,Tower Hamlets,London,16,192,8.3300,
E00167225,Shadwell,Tower Hamlets,London,8,102,7.8400,
E00021327,Bow West,Tower Hamlets,London,14,229,6.1100,
E00167122,Millwall,Tower Hamlets,London,1,140,0.7100,
E00021542,Millwall,Tower Hamlets,London,3,145,2.0700,
E00021612,St Katharine's and Wapping,Tower Hamlets,London,7,167,4.1900,
E00021532,Millwall,Tower Hamlets,London,6,220,2.7300,
E00021735,Whitechapel,Tower Hamlets,London,21,158,13.2900,
E00021471,Mile End and Globe Town,Tower Hamlets,London,8,131,6.1100,
E00021280,Bow East,Tower Hamlets,London,10,143,6.9900,
E00167116,Millwall,Tower Hamlets,London,12,111,10.8100,
E00021605,St Katharine's and Wapping,Tower Hamlets,London,8,210,3.8100,
E00021691,Spitalfields and Banglatown,Tower Hamlets,London,10,146,6.8500,
E00167177,Weavers,Tower Hamlets,London,6,208,2.8800,
E00021603,St Katharine's and Wapping,Tower Hamlets,London,6,147,4.0800,
E00021195,Bethnal Green South,Tower Hamlets,London,27,150,18.0000,
E00021425,Limehouse,Tower Hamlets,London,2,191,1.0500,
E00021760,Whitechapel,Tower Hamlets,London,14,111,12.6100,
E00021655,Shadwell,Tower Hamlets,London,8,74,10.8100,
E00021176,Bethnal Green North,Tower Hamlets,London,11,163,6.7500,
E00167080,Millwall,Tower Hamlets,London,7,169,4.1400,
E00021683,Spitalfields and Banglatown,Tower Hamlets,London,29,192,15.1000,
E00167174,St Katharine's and Wapping,Tower Hamlets,London,3,182,1.6500,
E00021572,St Dunstan's and Stepney Green,Tower Hamlets,London,27,172,15.7000,
E00167114,Millwall,Tower Hamlets,London,16,170,9.4100,
E00021438,Limehouse,Tower Hamlets,London,3,68,4.4100,
E00167250,Millwall,Tower Hamlets,London,10,87,11.4900,
E00167182,Millwall,Tower Hamlets,London,4,53,7.5500,
E00021414,Limehouse,Tower Hamlets,London,19,122,15.5700,
E00167266,St Dunstan's and Stepney Green,Tower Hamlets,London,14,156,8.9700,
E00021204,Bethnal Green South,Tower Hamlets,London,17,163,10.4300,
E00021483,Mile End East,Tower Hamlets,London,16,333,4.8000,
E00021714,Weavers,Tower Hamlets,London,13,100,13.0000,
E00021402,Limehouse,Tower Hamlets,London,10,119,8.4000,
E00021285,Bow East,Tower Hamlets,London,3,94,3.1900,
E00021251,Blackwall and Cubitt Town,Tower Hamlets,London,13,121,10.7400,
E00021482,Mile End East,Tower Hamlets,London,23,231,9.9600,
E00167237,Shadwell,Tower Hamlets,London,3,150,2.0000,
E00021526,Millwall,Tower Hamlets,London,9,250,3.6000,
E00167105,St Dunstan's and Stepney Green,Tower Hamlets,London,22,142,15.4900,
E00021369,East India and Lansbury,Tower Hamlets,London,8,69,11.5900,
E00167260,St Dunstan's and Stepney Green,Tower Hamlets,London,23,156,14.7400,
E00021569,St Dunstan's and Stepney Green,Tower Hamlets,London,15,173,8.6700,
E00021730,Weavers,Tower Hamlets,London,14,154,9.0900,
E00021495,Mile End East,Tower Hamlets,London,27,213,12.6800,
E00021466,Mile End and Globe Town,Tower Hamlets,London,37,193,19.1700,
E00021667,Shadwell,Tower Hamlets,London,25,146,17.1200,
E00021470,Mile End and Globe Town,Tower Hamlets,London,12,102,11.7600,
E00021442,Mile End and Globe Town,Tower Hamlets,London,10,139,7.1900,
E00021322,Bow West,Tower Hamlets,London,10,124,8.0600,
E00021566,St Dunstan's and Stepney Green,Tower Hamlets,London,10,192,5.2100,
E00021263,Bow East,Tower Hamlets,London,16,228,7.0200,
E00167193,Bow East,Tower Hamlets,London,16,83,19.2800,
E00021732,Weavers,Tower Hamlets,London,11,142,7.7500,
E00021661,Shadwell,Tower Hamlets,London,25,232,10.7800,
E00167089,Bow East,Tower Hamlets,London,11,115,9.5700,
E00021440,Mile End and Globe Town,Tower Hamlets,London,23,165,13.9400,
